1,3,4,5,6,9,12,16,  2,7,8,10,11,13,14,15,  80
1,3,4,5,6,9,13,15,  2,7,8,10,11,12,14,16,  80
1,3,4,5,6,10,11,16,  2,7,8,9,12,13,14,15,  80
1,3,4,5,6,10,12,15,  2,7,8,9,11,13,14,16,  80
1,3,4,5,6,10,13,14,  2,7,8,9,11,12,15,16,  80
1,3,4,5,6,11,12,14,  2,7,8,9,10,13,15,16,  80
1,3,4,5,6,14,15,16,  2,7,8,9,10,11,12,13,  72
1,3,4,5,7,8,9,11,  2,6,10,12,13,14,15,16,  88
1,3,4,5,7,8,12,16,  2,6,9,10,11,13,14,15,  80
1,3,4,5,7,8,13,15,  2,6,9,10,11,12,14,16,  80
1,3,4,5,7,9,11,16,  2,6,8,10,12,13,14,15,  80
1,3,4,5,7,9,12,15,  2,6,8,10,11,13,14,16,  80
1,3,4,5,7,9,13,14,  2,6,8,10,11,12,15,16,  80
1,3,4,5,7,10,11,15,  2,6,8,9,12,13,14,16,  80
1,3,4,5,7,10,12,14,  2,6,8,9,11,13,15,16,  80
1,3,4,5,7,11,12,13,  2,6,8,9,10,14,15,16,  80
1,3,4,5,7,13,15,16,  2,6,8,9,10,11,12,14,  72
1,3,4,5,8,9,10,16,  2,6,7,11,12,13,14,15,  80
1,3,4,5,8,9,11,15,  2,6,7,10,12,13,14,16,  80
1,3,4,5,8,9,12,14,  2,6,7,10,11,13,15,16,  80
1,3,4,5,8,10,11,14,  2,6,7,9,12,13,15,16,  80
1,3,4,5,8,10,12,13,  2,6,7,9,11,14,15,16,  80
1,3,4,5,8,12,15,16,  2,6,7,9,10,11,13,14,  72
1,3,4,5,8,13,14,16,  2,6,7,9,10,11,12,15,  72
1,3,4,5,9,10,11,13,  2,6,7,8,12,14,15,16,  80
1,3,4,5,9,11,15,16,  2,6,7,8,10,12,13,14,  72
1,3,4,5,9,12,14,16,  2,6,7,8,10,11,13,15,  72
1,3,4,5,9,13,14,15,  2,6,7,8,10,11,12,16,  72
1,3,4,5,10,11,14,16,  2,6,7,8,9,12,13,15,  72
1,3,4,5,10,12,13,16,  2,6,7,8,9,11,14,15,  72
1,3,4,5,10,12,14,15,  2,6,7,8,9,11,13,16,  72
1,3,4,5,11,12,13,15,  2,6,7,8,9,10,14,16,  72
1,3,4,6,7,8,9,10,  2,5,11,12,13,14,15,16,  88
1,3,4,6,7,8,11,16,  2,5,9,10,12,13,14,15,  80
1,3,4,6,7,8,12,15,  2,5,9,10,11,13,14,16,  80
1,3,4,6,7,8,13,14,  2,5,9,10,11,12,15,16,  80
1,3,4,6,7,9,10,16,  2,5,8,11,12,13,14,15,  80
1,3,4,6,7,9,11,15,  2,5,8,10,12,13,14,16,  80
1,3,4,6,7,9,12,14,  2,5,8,10,11,13,15,16,  80
1,3,4,6,7,10,11,14,  2,5,8,9,12,13,15,16,  80
1,3,4,6,7,10,12,13,  2,5,8,9,11,14,15,16,  80
1,3,4,6,7,12,15,16,  2,5,8,9,10,11,13,14,  72
1,3,4,6,7,13,14,16,  2,5,8,9,10,11,12,15,  72
1,3,4,6,8,9,10,15,  2,5,7,11,12,13,14,16,  80
1,3,4,6,8,9,11,14,  2,5,7,10,12,13,15,16,  80
1,3,4,6,8,9,12,13,  2,5,7,10,11,14,15,16,  80
1,3,4,6,8,10,11,13,  2,5,7,9,12,14,15,16,  80
1,3,4,6,8,11,15,16,  2,5,7,9,10,12,13,14,  72
1,3,4,6,8,12,14,16,  2,5,7,9,10,11,13,15,  72
1,3,4,6,8,13,14,15,  2,5,7,9,10,11,12,16,  72
1,3,4,6,9,10,11,12,  2,5,7,8,13,14,15,16,  80
1,3,4,6,9,10,15,16,  2,5,7,8,11,12,13,14,  72
1,3,4,6,9,11,14,16,  2,5,7,8,10,12,13,15,  72
1,3,4,6,9,12,13,16,  2,5,7,8,10,11,14,15,  72
1,3,4,6,9,12,14,15,  2,5,7,8,10,11,13,16,  72
1,3,4,6,10,11,13,16,  2,5,7,8,9,12,14,15,  72
1,3,4,6,10,11,14,15,  2,5,7,8,9,12,13,16,  72
1,3,4,6,10,12,13,15,  2,5,7,8,9,11,14,16,  72
1,3,4,6,11,12,13,14,  2,5,7,8,9,10,15,16,  72
1,3,4,6,13,14,15,16,  2,5,7,8,9,10,11,12,  64
1,3,4,7,8,9,10,14,  2,5,6,11,12,13,15,16,  80
1,3,4,7,8,9,11,13,  2,5,6,10,12,14,15,16,  80
1,3,4,7,8,10,11,12,  2,5,6,9,13,14,15,16,  80
1,3,4,7,8,10,15,16,  2,5,6,9,11,12,13,14,  72
1,3,4,7,8,11,14,16,  2,5,6,9,10,12,13,15,  72
1,3,4,7,8,12,13,16,  2,5,6,9,10,11,14,15,  72
1,3,4,7,8,12,14,15,  2,5,6,9,10,11,13,16,  72
1,3,4,7,9,10,14,16,  2,5,6,8,11,12,13,15,  72
1,3,4,7,9,11,13,16,  2,5,6,8,10,12,14,15,  72
1,3,4,7,9,11,14,15,  2,5,6,8,10,12,13,16,  72
1,3,4,7,9,12,13,15,  2,5,6,8,10,11,14,16,  72
1,3,4,7,10,11,12,16,  2,5,6,8,9,13,14,15,  72
1,3,4,7,10,11,13,15,  2,5,6,8,9,12,14,16,  72
1,3,4,7,10,12,13,14,  2,5,6,8,9,11,15,16,  72
1,3,4,7,12,14,15,16,  2,5,6,8,9,10,11,13,  64
1,3,4,8,9,10,13,16,  2,5,6,7,11,12,14,15,  72
1,3,4,8,9,10,14,15,  2,5,6,7,11,12,13,16,  72
1,3,4,8,9,11,12,16,  2,5,6,7,10,13,14,15,  72
1,3,4,8,9,11,13,15,  2,5,6,7,10,12,14,16,  72
1,3,4,8,9,12,13,14,  2,5,6,7,10,11,15,16,  72
1,3,4,8,10,11,12,15,  2,5,6,7,9,13,14,16,  72
1,3,4,8,10,11,13,14,  2,5,6,7,9,12,15,16,  72
1,3,4,8,11,14,15,16,  2,5,6,7,9,10,12,13,  64
1,3,4,8,12,13,15,16,  2,5,6,7,9,10,11,14,  64
1,3,4,9,10,11,12,14,  2,5,6,7,8,13,15,16,  72
1,3,4,9,10,14,15,16,  2,5,6,7,8,11,12,13,  64
1,3,4,9,11,13,15,16,  2,5,6,7,8,10,12,14,  64
1,3,4,9,12,13,14,16,  2,5,6,7,8,10,11,15,  64
1,3,4,10,11,12,15,16,  2,5,6,7,8,9,13,14,  64
1,3,4,10,11,13,14,16,  2,5,6,7,8,9,12,15,  64
1,3,4,10,12,13,14,15,  2,5,6,7,8,9,11,16,  64
1,3,5,6,7,8,10,16,  2,4,9,11,12,13,14,15,  80
1,3,5,6,7,8,11,15,  2,4,9,10,12,13,14,16,  80
1,3,5,6,7,8,12,14,  2,4,9,10,11,13,15,16,  80
1,3,5,6,7,9,10,15,  2,4,8,11,12,13,14,16,  80
1,3,5,6,7,9,11,14,  2,4,8,10,12,13,15,16,  80
1,3,5,6,7,9,12,13,  2,4,8,10,11,14,15,16,  80
1,3,5,6,7,10,11,13,  2,4,8,9,12,14,15,16,  80
1,3,5,6,7,11,15,16,  2,4,8,9,10,12,13,14,  72
1,3,5,6,7,12,14,16,  2,4,8,9,10,11,13,15,  72
1,3,5,6,7,13,14,15,  2,4,8,9,10,11,12,16,  72
1,3,5,6,8,9,10,14,  2,4,7,11,12,13,15,16,  80
1,3,5,6,8,9,11,13,  2,4,7,10,12,14,15,16,  80
1,3,5,6,8,10,11,12,  2,4,7,9,13,14,15,16,  80
1,3,5,6,8,10,15,16,  2,4,7,9,11,12,13,14,  72
1,3,5,6,8,11,14,16,  2,4,7,9,10,12,13,15,  72
1,3,5,6,8,12,13,16,  2,4,7,9,10,11,14,15,  72
1,3,5,6,8,12,14,15,  2,4,7,9,10,11,13,16,  72
1,3,5,6,9,10,14,16,  2,4,7,8,11,12,13,15,  72
1,3,5,6,9,11,13,16,  2,4,7,8,10,12,14,15,  72
1,3,5,6,9,11,14,15,  2,4,7,8,10,12,13,16,  72
1,3,5,6,9,12,13,15,  2,4,7,8,10,11,14,16,  72
1,3,5,6,10,11,12,16,  2,4,7,8,9,13,14,15,  72
1,3,5,6,10,11,13,15,  2,4,7,8,9,12,14,16,  72
1,3,5,6,10,12,13,14,  2,4,7,8,9,11,15,16,  72
1,3,5,6,12,14,15,16,  2,4,7,8,9,10,11,13,  64
1,3,5,7,8,9,10,13,  2,4,6,11,12,14,15,16,  80
1,3,5,7,8,9,11,12,  2,4,6,10,13,14,15,16,  80
1,3,5,7,8,9,15,16,  2,4,6,10,11,12,13,14,  72
1,3,5,7,8,10,14,16,  2,4,6,9,11,12,13,15,  72
1,3,5,7,8,11,13,16,  2,4,6,9,10,12,14,15,  72
1,3,5,7,8,11,14,15,  2,4,6,9,10,12,13,16,  72
1,3,5,7,8,12,13,15,  2,4,6,9,10,11,14,16,  72
1,3,5,7,9,10,13,16,  2,4,6,8,11,12,14,15,  72
1,3,5,7,9,10,14,15,  2,4,6,8,11,12,13,16,  72
1,3,5,7,9,11,12,16,  2,4,6,8,10,13,14,15,  72
1,3,5,7,9,11,13,15,  2,4,6,8,10,12,14,16,  72
1,3,5,7,9,12,13,14,  2,4,6,8,10,11,15,16,  72
1,3,5,7,10,11,12,15,  2,4,6,8,9,13,14,16,  72
1,3,5,7,10,11,13,14,  2,4,6,8,9,12,15,16,  72
1,3,5,7,11,14,15,16,  2,4,6,8,9,10,12,13,  64
1,3,5,7,12,13,15,16,  2,4,6,8,9,10,11,14,  64
1,3,5,8,9,10,12,16,  2,4,6,7,11,13,14,15,  72
1,3,5,8,9,10,13,15,  2,4,6,7,11,12,14,16,  72
1,3,5,8,9,11,12,15,  2,4,6,7,10,13,14,16,  72
1,3,5,8,9,11,13,14,  2,4,6,7,10,12,15,16,  72
1,3,5,8,10,11,12,14,  2,4,6,7,9,13,15,16,  72
1,3,5,8,10,14,15,16,  2,4,6,7,9,11,12,13,  64
1,3,5,8,11,13,15,16,  2,4,6,7,9,10,12,14,  64
1,3,5,8,12,13,14,16,  2,4,6,7,9,10,11,15,  64
1,3,5,9,10,11,12,13,  2,4,6,7,8,14,15,16,  72
1,3,5,9,10,13,15,16,  2,4,6,7,8,11,12,14,  64
1,3,5,9,11,12,15,16,  2,4,6,7,8,10,13,14,  64
1,3,5,9,11,13,14,16,  2,4,6,7,8,10,12,15,  64
1,3,5,9,12,13,14,15,  2,4,6,7,8,10,11,16,  64
1,3,5,10,11,12,14,16,  2,4,6,7,8,9,13,15,  64
1,3,5,10,11,13,14,15,  2,4,6,7,8,9,12,16,  64
1,3,6,7,8,9,10,12,  2,4,5,11,13,14,15,16,  80
1,3,6,7,8,9,14,16,  2,4,5,10,11,12,13,15,  72
1,3,6,7,8,10,13,16,  2,4,5,9,11,12,14,15,  72
1,3,6,7,8,10,14,15,  2,4,5,9,11,12,13,16,  72
1,3,6,7,8,11,12,16,  2,4,5,9,10,13,14,15,  72
1,3,6,7,8,11,13,15,  2,4,5,9,10,12,14,16,  72
1,3,6,7,8,12,13,14,  2,4,5,9,10,11,15,16,  72
1,3,6,7,9,10,12,16,  2,4,5,8,11,13,14,15,  72
1,3,6,7,9,10,13,15,  2,4,5,8,11,12,14,16,  72
1,3,6,7,9,11,12,15,  2,4,5,8,10,13,14,16,  72
1,3,6,7,9,11,13,14,  2,4,5,8,10,12,15,16,  72
1,3,6,7,10,11,12,14,  2,4,5,8,9,13,15,16,  72
1,3,6,7,10,14,15,16,  2,4,5,8,9,11,12,13,  64
1,3,6,7,11,13,15,16,  2,4,5,8,9,10,12,14,  64
1,3,6,7,12,13,14,16,  2,4,5,8,9,10,11,15,  64
1,3,6,8,9,10,11,16,  2,4,5,7,12,13,14,15,  72
1,3,6,8,9,10,12,15,  2,4,5,7,11,13,14,16,  72
1,3,6,8,9,10,13,14,  2,4,5,7,11,12,15,16,  72
1,3,6,8,9,11,12,14,  2,4,5,7,10,13,15,16,  72
1,3,6,8,9,14,15,16,  2,4,5,7,10,11,12,13,  64
1,3,6,8,10,11,12,13,  2,4,5,7,9,14,15,16,  72
1,3,6,8,10,13,15,16,  2,4,5,7,9,11,12,14,  64
1,3,6,8,11,12,15,16,  2,4,5,7,9,10,13,14,  64
1,3,6,8,11,13,14,16,  2,4,5,7,9,10,12,15,  64
1,3,6,8,12,13,14,15,  2,4,5,7,9,10,11,16,  64
1,3,6,9,10,12,15,16,  2,4,5,7,8,11,13,14,  64
1,3,6,9,10,13,14,16,  2,4,5,7,8,11,12,15,  64
1,3,6,9,11,12,14,16,  2,4,5,7,8,10,13,15,  64
1,3,6,9,11,13,14,15,  2,4,5,7,8,10,12,16,  64
1,3,6,10,11,12,13,16,  2,4,5,7,8,9,14,15,  64
1,3,6,10,11,12,14,15,  2,4,5,7,8,9,13,16,  64
1,3,6,12,13,14,15,16,  2,4,5,7,8,9,10,11,  56
1,3,7,8,9,10,11,15,  2,4,5,6,12,13,14,16,  72
1,3,7,8,9,10,12,14,  2,4,5,6,11,13,15,16,  72
1,3,7,8,9,11,12,13,  2,4,5,6,10,14,15,16,  72
1,3,7,8,9,13,15,16,  2,4,5,6,10,11,12,14,  64
1,3,7,8,10,12,15,16,  2,4,5,6,9,11,13,14,  64
1,3,7,8,10,13,14,16,  2,4,5,6,9,11,12,15,  64
1,3,7,8,11,12,14,16,  2,4,5,6,9,10,13,15,  64
1,3,7,8,11,13,14,15,  2,4,5,6,9,10,12,16,  64
1,3,7,9,10,11,15,16,  2,4,5,6,8,12,13,14,  64
1,3,7,9,10,12,14,16,  2,4,5,6,8,11,13,15,  64
1,3,7,9,10,13,14,15,  2,4,5,6,8,11,12,16,  64
1,3,7,9,11,12,13,16,  2,4,5,6,8,10,14,15,  64
1,3,7,9,11,12,14,15,  2,4,5,6,8,10,13,16,  64
1,3,7,10,11,12,13,15,  2,4,5,6,8,9,14,16,  64
1,3,7,11,13,14,15,16,  2,4,5,6,8,9,10,12,  56
1,3,8,9,10,11,14,16,  2,4,5,6,7,12,13,15,  64
1,3,8,9,10,12,13,16,  2,4,5,6,7,11,14,15,  64
1,3,8,9,10,12,14,15,  2,4,5,6,7,11,13,16,  64
1,3,8,9,11,12,13,15,  2,4,5,6,7,10,14,16,  64
1,3,8,10,11,12,13,14,  2,4,5,6,7,9,15,16,  64
1,3,8,10,13,14,15,16,  2,4,5,6,7,9,11,12,  56
1,3,8,11,12,14,15,16,  2,4,5,6,7,9,10,13,  56
1,3,9,10,12,14,15,16,  2,4,5,6,7,8,11,13,  56
1,3,9,11,12,13,15,16,  2,4,5,6,7,8,10,14,  56
1,3,10,11,12,13,14,16,  2,4,5,6,7,8,9,15,  56
1,4,5,6,7,8,9,16,  2,3,10,11,12,13,14,15,  80
1,4,5,6,7,8,10,15,  2,3,9,11,12,13,14,16,  80
1,4,5,6,7,8,11,14,  2,3,9,10,12,13,15,16,  80
1,4,5,6,7,8,12,13,  2,3,9,10,11,14,15,16,  80
1,4,5,6,7,9,10,14,  2,3,8,11,12,13,15,16,  80
1,4,5,6,7,9,11,13,  2,3,8,10,12,14,15,16,  80
1,4,5,6,7,10,11,12,  2,3,8,9,13,14,15,16,  80
1,4,5,6,7,10,15,16,  2,3,8,9,11,12,13,14,  72
1,4,5,6,7,11,14,16,  2,3,8,9,10,12,13,15,  72
1,4,5,6,7,12,13,16,  2,3,8,9,10,11,14,15,  72
1,4,5,6,7,12,14,15,  2,3,8,9,10,11,13,16,  72
1,4,5,6,8,9,10,13,  2,3,7,11,12,14,15,16,  80
1,4,5,6,8,9,11,12,  2,3,7,10,13,14,15,16,  80
1,4,5,6,8,9,15,16,  2,3,7,10,11,12,13,14,  72
1,4,5,6,8,10,14,16,  2,3,7,9,11,12,13,15,  72
1,4,5,6,8,11,13,16,  2,3,7,9,10,12,14,15,  72
1,4,5,6,8,11,14,15,  2,3,7,9,10,12,13,16,  72
1,4,5,6,8,12,13,15,  2,3,7,9,10,11,14,16,  72
1,4,5,6,9,10,13,16,  2,3,7,8,11,12,14,15,  72
1,4,5,6,9,10,14,15,  2,3,7,8,11,12,13,16,  72
1,4,5,6,9,11,12,16,  2,3,7,8,10,13,14,15,  72
1,4,5,6,9,11,13,15,  2,3,7,8,10,12,14,16,  72
1,4,5,6,9,12,13,14,  2,3,7,8,10,11,15,16,  72
1,4,5,6,10,11,12,15,  2,3,7,8,9,13,14,16,  72
1,4,5,6,10,11,13,14,  2,3,7,8,9,12,15,16,  72
1,4,5,6,11,14,15,16,  2,3,7,8,9,10,12,13,  64
1,4,5,6,12,13,15,16,  2,3,7,8,9,10,11,14,  64
1,4,5,7,8,9,10,12,  2,3,6,11,13,14,15,16,  80
1,4,5,7,8,9,14,16,  2,3,6,10,11,12,13,15,  72
1,4,5,7,8,10,13,16,  2,3,6,9,11,12,14,15,  72
1,4,5,7,8,10,14,15,  2,3,6,9,11,12,13,16,  72
1,4,5,7,8,11,12,16,  2,3,6,9,10,13,14,15,  72
1,4,5,7,8,11,13,15,  2,3,6,9,10,12,14,16,  72
1,4,5,7,8,12,13,14,  2,3,6,9,10,11,15,16,  72
1,4,5,7,9,10,12,16,  2,3,6,8,11,13,14,15,  72
1,4,5,7,9,10,13,15,  2,3,6,8,11,12,14,16,  72
1,4,5,7,9,11,12,15,  2,3,6,8,10,13,14,16,  72
1,4,5,7,9,11,13,14,  2,3,6,8,10,12,15,16,  72
1,4,5,7,10,11,12,14,  2,3,6,8,9,13,15,16,  72
1,4,5,7,10,14,15,16,  2,3,6,8,9,11,12,13,  64
1,4,5,7,11,13,15,16,  2,3,6,8,9,10,12,14,  64
1,4,5,7,12,13,14,16,  2,3,6,8,9,10,11,15,  64
1,4,5,8,9,10,11,16,  2,3,6,7,12,13,14,15,  72
1,4,5,8,9,10,12,15,  2,3,6,7,11,13,14,16,  72
1,4,5,8,9,10,13,14,  2,3,6,7,11,12,15,16,  72
1,4,5,8,9,11,12,14,  2,3,6,7,10,13,15,16,  72
1,4,5,8,9,14,15,16,  2,3,6,7,10,11,12,13,  64
1,4,5,8,10,11,12,13,  2,3,6,7,9,14,15,16,  72
1,4,5,8,10,13,15,16,  2,3,6,7,9,11,12,14,  64
1,4,5,8,11,12,15,16,  2,3,6,7,9,10,13,14,  64
1,4,5,8,11,13,14,16,  2,3,6,7,9,10,12,15,  64
1,4,5,8,12,13,14,15,  2,3,6,7,9,10,11,16,  64
1,4,5,9,10,12,15,16,  2,3,6,7,8,11,13,14,  64
1,4,5,9,10,13,14,16,  2,3,6,7,8,11,12,15,  64
1,4,5,9,11,12,14,16,  2,3,6,7,8,10,13,15,  64
1,4,5,9,11,13,14,15,  2,3,6,7,8,10,12,16,  64
1,4,5,10,11,12,13,16,  2,3,6,7,8,9,14,15,  64
1,4,5,10,11,12,14,15,  2,3,6,7,8,9,13,16,  64
1,4,5,12,13,14,15,16,  2,3,6,7,8,9,10,11,  56
1,4,6,7,8,9,10,11,  2,3,5,12,13,14,15,16,  80
1,4,6,7,8,9,13,16,  2,3,5,10,11,12,14,15,  72
1,4,6,7,8,9,14,15,  2,3,5,10,11,12,13,16,  72
1,4,6,7,8,10,12,16,  2,3,5,9,11,13,14,15,  72
1,4,6,7,8,10,13,15,  2,3,5,9,11,12,14,16,  72
1,4,6,7,8,11,12,15,  2,3,5,9,10,13,14,16,  72
1,4,6,7,8,11,13,14,  2,3,5,9,10,12,15,16,  72
1,4,6,7,9,10,11,16,  2,3,5,8,12,13,14,15,  72
1,4,6,7,9,10,12,15,  2,3,5,8,11,13,14,16,  72
1,4,6,7,9,10,13,14,  2,3,5,8,11,12,15,16,  72
1,4,6,7,9,11,12,14,  2,3,5,8,10,13,15,16,  72
1,4,6,7,9,14,15,16,  2,3,5,8,10,11,12,13,  64
1,4,6,7,10,11,12,13,  2,3,5,8,9,14,15,16,  72
1,4,6,7,10,13,15,16,  2,3,5,8,9,11,12,14,  64
1,4,6,7,11,12,15,16,  2,3,5,8,9,10,13,14,  64
1,4,6,7,11,13,14,16,  2,3,5,8,9,10,12,15,  64
1,4,6,7,12,13,14,15,  2,3,5,8,9,10,11,16,  64
1,4,6,8,9,10,11,15,  2,3,5,7,12,13,14,16,  72
1,4,6,8,9,10,12,14,  2,3,5,7,11,13,15,16,  72
1,4,6,8,9,11,12,13,  2,3,5,7,10,14,15,16,  72
1,4,6,8,9,13,15,16,  2,3,5,7,10,11,12,14,  64
1,4,6,8,10,12,15,16,  2,3,5,7,9,11,13,14,  64
1,4,6,8,10,13,14,16,  2,3,5,7,9,11,12,15,  64
1,4,6,8,11,12,14,16,  2,3,5,7,9,10,13,15,  64
1,4,6,8,11,13,14,15,  2,3,5,7,9,10,12,16,  64
1,4,6,9,10,11,15,16,  2,3,5,7,8,12,13,14,  64
1,4,6,9,10,12,14,16,  2,3,5,7,8,11,13,15,  64
1,4,6,9,10,13,14,15,  2,3,5,7,8,11,12,16,  64
1,4,6,9,11,12,13,16,  2,3,5,7,8,10,14,15,  64
1,4,6,9,11,12,14,15,  2,3,5,7,8,10,13,16,  64
1,4,6,10,11,12,13,15,  2,3,5,7,8,9,14,16,  64
1,4,6,11,13,14,15,16,  2,3,5,7,8,9,10,12,  56
1,4,7,8,9,10,11,14,  2,3,5,6,12,13,15,16,  72
1,4,7,8,9,10,12,13,  2,3,5,6,11,14,15,16,  72
1,4,7,8,9,12,15,16,  2,3,5,6,10,11,13,14,  64
1,4,7,8,9,13,14,16,  2,3,5,6,10,11,12,15,  64
1,4,7,8,10,11,15,16,  2,3,5,6,9,12,13,14,  64
1,4,7,8,10,12,14,16,  2,3,5,6,9,11,13,15,  64
1,4,7,8,10,13,14,15,  2,3,5,6,9,11,12,16,  64
1,4,7,8,11,12,13,16,  2,3,5,6,9,10,14,15,  64
1,4,7,8,11,12,14,15,  2,3,5,6,9,10,13,16,  64
1,4,7,9,10,11,14,16,  2,3,5,6,8,12,13,15,  64
1,4,7,9,10,12,13,16,  2,3,5,6,8,11,14,15,  64
1,4,7,9,10,12,14,15,  2,3,5,6,8,11,13,16,  64
1,4,7,9,11,12,13,15,  2,3,5,6,8,10,14,16,  64
1,4,7,10,11,12,13,14,  2,3,5,6,8,9,15,16,  64
1,4,7,10,13,14,15,16,  2,3,5,6,8,9,11,12,  56
1,4,7,11,12,14,15,16,  2,3,5,6,8,9,10,13,  56
1,4,8,9,10,11,13,16,  2,3,5,6,7,12,14,15,  64
1,4,8,9,10,11,14,15,  2,3,5,6,7,12,13,16,  64
1,4,8,9,10,12,13,15,  2,3,5,6,7,11,14,16,  64
1,4,8,9,11,12,13,14,  2,3,5,6,7,10,15,16,  64
1,4,8,9,13,14,15,16,  2,3,5,6,7,10,11,12,  56
1,4,8,10,12,14,15,16,  2,3,5,6,7,9,11,13,  56
1,4,8,11,12,13,15,16,  2,3,5,6,7,9,10,14,  56
1,4,9,10,11,14,15,16,  2,3,5,6,7,8,12,13,  56
1,4,9,10,12,13,15,16,  2,3,5,6,7,8,11,14,  56
1,4,9,11,12,13,14,16,  2,3,5,6,7,8,10,15,  56
1,4,10,11,12,13,14,15,  2,3,5,6,7,8,9,16,  56
1,5,6,7,8,9,12,16,  2,3,4,10,11,13,14,15,  72
1,5,6,7,8,9,13,15,  2,3,4,10,11,12,14,16,  72
1,5,6,7,8,10,11,16,  2,3,4,9,12,13,14,15,  72
1,5,6,7,8,10,12,15,  2,3,4,9,11,13,14,16,  72
1,5,6,7,8,10,13,14,  2,3,4,9,11,12,15,16,  72
1,5,6,7,8,11,12,14,  2,3,4,9,10,13,15,16,  72
1,5,6,7,8,14,15,16,  2,3,4,9,10,11,12,13,  64
1,5,6,7,9,10,11,15,  2,3,4,8,12,13,14,16,  72
1,5,6,7,9,10,12,14,  2,3,4,8,11,13,15,16,  72
1,5,6,7,9,11,12,13,  2,3,4,8,10,14,15,16,  72
1,5,6,7,9,13,15,16,  2,3,4,8,10,11,12,14,  64
1,5,6,7,10,12,15,16,  2,3,4,8,9,11,13,14,  64
1,5,6,7,10,13,14,16,  2,3,4,8,9,11,12,15,  64
1,5,6,7,11,12,14,16,  2,3,4,8,9,10,13,15,  64
1,5,6,7,11,13,14,15,  2,3,4,8,9,10,12,16,  64
1,5,6,8,9,10,11,14,  2,3,4,7,12,13,15,16,  72
1,5,6,8,9,10,12,13,  2,3,4,7,11,14,15,16,  72
1,5,6,8,9,12,15,16,  2,3,4,7,10,11,13,14,  64
1,5,6,8,9,13,14,16,  2,3,4,7,10,11,12,15,  64
1,5,6,8,10,11,15,16,  2,3,4,7,9,12,13,14,  64
1,5,6,8,10,12,14,16,  2,3,4,7,9,11,13,15,  64
1,5,6,8,10,13,14,15,  2,3,4,7,9,11,12,16,  64
1,5,6,8,11,12,13,16,  2,3,4,7,9,10,14,15,  64
1,5,6,8,11,12,14,15,  2,3,4,7,9,10,13,16,  64
1,5,6,9,10,11,14,16,  2,3,4,7,8,12,13,15,  64
1,5,6,9,10,12,13,16,  2,3,4,7,8,11,14,15,  64
1,5,6,9,10,12,14,15,  2,3,4,7,8,11,13,16,  64
1,5,6,9,11,12,13,15,  2,3,4,7,8,10,14,16,  64
1,5,6,10,11,12,13,14,  2,3,4,7,8,9,15,16,  64
1,5,6,10,13,14,15,16,  2,3,4,7,8,9,11,12,  56
1,5,6,11,12,14,15,16,  2,3,4,7,8,9,10,13,  56
1,5,7,8,9,10,11,13,  2,3,4,6,12,14,15,16,  72
1,5,7,8,9,11,15,16,  2,3,4,6,10,12,13,14,  64
1,5,7,8,9,12,14,16,  2,3,4,6,10,11,13,15,  64
1,5,7,8,9,13,14,15,  2,3,4,6,10,11,12,16,  64
1,5,7,8,10,11,14,16,  2,3,4,6,9,12,13,15,  64
1,5,7,8,10,12,13,16,  2,3,4,6,9,11,14,15,  64
1,5,7,8,10,12,14,15,  2,3,4,6,9,11,13,16,  64
1,5,7,8,11,12,13,15,  2,3,4,6,9,10,14,16,  64
1,5,7,9,10,11,13,16,  2,3,4,6,8,12,14,15,  64
1,5,7,9,10,11,14,15,  2,3,4,6,8,12,13,16,  64
1,5,7,9,10,12,13,15,  2,3,4,6,8,11,14,16,  64
1,5,7,9,11,12,13,14,  2,3,4,6,8,10,15,16,  64
1,5,7,9,13,14,15,16,  2,3,4,6,8,10,11,12,  56
1,5,7,10,12,14,15,16,  2,3,4,6,8,9,11,13,  56
1,5,7,11,12,13,15,16,  2,3,4,6,8,9,10,14,  56
1,5,8,9,10,11,12,16,  2,3,4,6,7,13,14,15,  64
1,5,8,9,10,11,13,15,  2,3,4,6,7,12,14,16,  64
1,5,8,9,10,12,13,14,  2,3,4,6,7,11,15,16,  64
1,5,8,9,12,14,15,16,  2,3,4,6,7,10,11,13,  56
1,5,8,10,11,14,15,16,  2,3,4,6,7,9,12,13,  56
1,5,8,10,12,13,15,16,  2,3,4,6,7,9,11,14,  56
1,5,8,11,12,13,14,16,  2,3,4,6,7,9,10,15,  56
1,5,9,10,11,13,15,16,  2,3,4,6,7,8,12,14,  56
1,5,9,10,12,13,14,16,  2,3,4,6,7,8,11,15,  56
1,5,9,11,12,13,14,15,  2,3,4,6,7,8,10,16,  56
1,6,7,8,9,10,11,12,  2,3,4,5,13,14,15,16,  72
1,6,7,8,9,10,15,16,  2,3,4,5,11,12,13,14,  64
1,6,7,8,9,11,14,16,  2,3,4,5,10,12,13,15,  64
1,6,7,8,9,12,13,16,  2,3,4,5,10,11,14,15,  64
1,6,7,8,9,12,14,15,  2,3,4,5,10,11,13,16,  64
1,6,7,8,10,11,13,16,  2,3,4,5,9,12,14,15,  64
1,6,7,8,10,11,14,15,  2,3,4,5,9,12,13,16,  64
1,6,7,8,10,12,13,15,  2,3,4,5,9,11,14,16,  64
1,6,7,8,11,12,13,14,  2,3,4,5,9,10,15,16,  64
1,6,7,8,13,14,15,16,  2,3,4,5,9,10,11,12,  56
